file_path,sound_label,source
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190613_11_59_36.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_35_40.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_36_09.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_37_17.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_37_43.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_38_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_38_45.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_39_27.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_03_39_50.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_14_55_25.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190614_14_56_30.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_41_35.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_42_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_42_36.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_43_02.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_43_51.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_44_15.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_44_36.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_44_59.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_54_34.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_54_58.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_55_20.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_55_46.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_56_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_56_37.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_57_02.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190615_14_57_23.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190616_14_36_27.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190616_14_37_22.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190616_14_37_45.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190618_15_46_10.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190619_14_40_28.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190619_14_40_52.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190619_14_41_54.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190619_14_42_17.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190621_23_55_56.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190621_23_56_23.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190621_23_58_21.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_39_53.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_40_20.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_40_52.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_41_31.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_42_19.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_42_50.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_43_15.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_43_44.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_47_21.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_48_18.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_48_46.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_49_15.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_51_01.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_51_30.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_51_57.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_52_19.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_13_52_50.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_42_16.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_43_35.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_47_24.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_47_57.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_48_24.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_48_54.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_49_46.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_50_26.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_50_50.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_51_17.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_55_16.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_55_41.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_56_06.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_56_30.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_56_54.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_57_15.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_57_38.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_14_57_59.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_00_39.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_01_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_01_38.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_02_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_02_40.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_03_04.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_03_33.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190622_15_04_06.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_04_38.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_06_13.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_34_29.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_34_54.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_35_39.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_36_00.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_36_21.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_37_08.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_10_58_48.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_11_01_29.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_11_32_39.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_12_01_27.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_12_02_42.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_46_29.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_47_24.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_48_28.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_48_56.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_49_22.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_51_44.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_52_08.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_52_35.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_52_58.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_53_34.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_54_00.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_54_25.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_58_40.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_59_02.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_59_25.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_13_59_47.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_14_00_38.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_14_01_00.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_14_01_22.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_14_25_23.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_14_26_56.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190623_14_28_07.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_10_47.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_11_09.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_11_28.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_11_50.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_12_13.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_30_36.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_30_59.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_31_21.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_31_43.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_32_10.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_32_31.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_32_54.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_46_31.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_47_00.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_47_39.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_48_47.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_49_27.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_49_54.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_50_37.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_10_51_21.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_00_15.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_00_16.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_00_36.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_01_00.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_01_22.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_01_35.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_01_42.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_02_06.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_02_29.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_02_39.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_02_53.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_03_38.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_28_57.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_29_27.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_30_00.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_30_39.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_31_20.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_31_40.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_32_00.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_32_20.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_32_41.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_33_04.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_58_21.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_11_59_57.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_00_04.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_00_17.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_00_32.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_00_38.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_01_00.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_01_09.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_01_40.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_01_44.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_02_01.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_02_15.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_02_22.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_30_17.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_30_47.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_31_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_31_45.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_32_14.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_32_48.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_33_19.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_12_33_56.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_15_10_39.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\steth_20190626_15_11_36.wav,0,hf_lung
