spec_path,label,status
./data/coughvid_spectrograms\coughvid_6dfba306-a8df-4f75-b993-291995ee3cca.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6dff10f3-5df0-4b5a-be62-613afd6115dc.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e027809-1c2d-4e6a-adfb-1a298cfd6a35.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e0b8589-9001-4b5f-aa92-c2f59af9968f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e0dcc12-d6a0-4f68-95ff-f4959d73274e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e29affb-7dac-4747-8200-760c5857fce6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e2df58f-22b9-4b19-a5d5-b2a3e8a73ebb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e2e8069-0c5e-42a1-9656-eb2082e16289.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e3053dc-65a6-4e62-8981-fa6e78a7ecc6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e348474-0779-49fa-afdf-49420f8ad6b2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e3510f8-1fb9-4bd7-b316-adddd9b5fd67.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e777752-cb40-47dd-ae97-50bc73da4550.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e7fdd2a-4fab-4f2a-bdda-0d2be47bf7c0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e86fbd6-222d-4112-81b6-463c0832e71d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e8f12ac-3957-46f2-9b74-dc160dc17695.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6e9e3312-489c-48c1-8786-67ba45e4caf5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6ea0f6b7-8110-4940-b848-0635be9b5978.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6eaff7b8-f690-4bd2-a6d3-bf0c3477793c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6eb6b7fd-e445-4230-af3c-b530d364cee1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6eb75b70-c3f1-473a-b6d7-d339d0f8726b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6eb80ed4-80b2-407d-abc1-24e6d57dc5d3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6ec47745-dc4f-4c8b-8c7e-771e5cd47c33.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6ef4a9fa-333f-4f04-8dc2-93211ee77184.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6efa15c2-b051-4f92-89c3-122e84ca9268.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6eff8ab6-76dc-4925-8102-12508971030c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f0fd163-e8f2-4339-8596-8dbcb8a671f8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f16a17d-b058-4f6c-8338-37289faf958b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f1d96f2-8fcc-4f4a-a7f1-83d5ff3fbef1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f26632b-55f2-499f-8508-9f769be196e4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f31b83f-d68c-4fef-8ccb-fdd18303aca3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f4c81da-1cec-4910-998d-239b810082ae.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f54602d-3249-4371-95c6-7dc4218d8871.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f5e643c-437e-4c63-9092-39c7ea186334.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f705dca-0b74-4933-a057-b6af89889bad.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f8c98c1-aa56-402a-8fbc-fd9d35947d83.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6f9d058d-6a75-4e90-b333-acb084af9678.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fa31539-a5e2-4294-bfed-308130b92706.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fb97a20-536a-494a-93c9-61ac81cfcf7f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fc16f0b-9fda-4bbd-860c-c8c9c70d22aa.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fc243bf-14f0-42ab-97e3-f1fe3fdfe3ce.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fc9ba8b-7142-4d9e-8bba-4cc8657509ac.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fcfa5de-2e3b-48f3-9979-cf2635c50ff5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fd4dbaf-47a0-49d1-84cf-e3e613ee57ee.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6fd8a8a8-cc36-4823-b2b0-39a37673baf9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_6ffcdee9-633c-42ba-9ac6-9a81f32f11f3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7002d046-fd7b-4a0e-929b-c8bbd99079fb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_700de018-23ad-4f2a-a568-131a92e601b4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70178747-d2c1-44eb-9f76-9e79170404bc.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70199b46-18c6-42f7-8a56-ceaa854a6acf.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_701e094e-363b-4d6d-8188-0798740306b1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_701e4a84-5004-4784-b1b2-d1ba96d0d524.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70232b0c-b907-48c0-8c83-37521b8af82d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7028842a-0192-4519-8d5b-472cad4744d9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_702f974c-fa86-4a1e-99dc-016d9fffbb6b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7030ccfb-bf43-40e0-8afd-0ae092deaa5d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_704b4602-cd7b-49d2-b26d-ab6e359ee584.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7057a4eb-e94d-4f97-9fdb-4b17d0be558e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7057c9ff-d6a0-4e04-beb2-dfb99c2f05d0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_705a443c-8d08-4fb2-a940-dbe7049c1b56.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_706de9db-72b7-422b-bfae-fef8f4d65ed4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7074c220-cb01-44ce-bc1d-38e1ba7420d0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70785418-cef3-4f88-b3b8-6388980479c5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70841ed6-4c74-4887-9b05-889286aeee2a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7084dc7a-d3e7-4e66-b94a-aa7bc42c3233.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7090b0c7-c72b-408b-977e-4bd5cd961a2d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7097b585-7133-41d4-a491-e02bbf701159.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_709beb82-b997-4c88-9fd9-f0c824a11d25.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70b6cbf4-70cd-4f35-874e-9125a59aa0f3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70ba2faf-ebff-40a5-a507-7ad7815857e0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70bb2e0d-4da0-43ef-8641-f3253916b98c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70c133ae-7af4-47e9-8d7f-b35da0115459.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70df730e-4f48-44b4-96f5-6342fa7c2154.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70dfe9d6-2c88-48be-b3b5-784fd4a0c95f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70e9456b-09bf-4699-af38-a14066dbade4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_70f624e8-821e-405f-acf5-e0370ffb8de0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_711bf3cf-2f16-4af2-ba7a-8d03f965403a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_711f9934-67c0-4f2f-a474-4a29f7e7da91.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71250827-aab4-4b3c-8be2-e5856155edfe.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7129f483-b2e2-4ea2-94bb-3400472d8319.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71303ab7-3ec0-43c5-a947-4c21f76a18d2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_713ec007-ed1e-4d2a-a195-f549f76a9597.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_715d0bea-a91c-490d-9c6f-cc2274ab52a5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71831805-4b17-4418-9560-86a14d032a0f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71aa1bff-a753-4a01-bff0-da53dd088966.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71c101f4-db12-4672-9cd8-e4e4838e994c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71c54dc9-3885-40a0-ac65-a6fd48cb0e54.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71d3ba33-0b40-49b7-83f4-a07d112ed5b3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71d5ca38-3d04-4318-9738-cfd62a8173ae.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71d60d88-d9bf-4d58-bda4-ddc556154652.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71d7d597-9a82-4272-ac6e-d21a1add680a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71dde3f3-90c6-438d-8fa5-caeb31de9e76.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71e48fee-f958-41ba-83ed-8fcca43c3a86.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_71e53cd9-ec12-4f45-9891-3043dc791b07.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_720409ca-6b1e-4237-9fb8-14e8ddfdcb37.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7206e980-6174-42b2-a680-c0b8aa29f38e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7220b358-1863-47f0-9d44-ba98f409ddc0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7225d503-ac31-43c7-a578-22a89dd4a898.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_722eefb7-9166-4891-9daf-6d93c4fcf8a9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_724502d2-b36d-4566-a31a-2325a48bbf23.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7248b4b4-faa6-45bd-9136-3391604fd792.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_724fadb8-2511-4621-a203-8b34a002e4f1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_724ff11d-a3aa-4406-b207-d415d9abc60b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_725537c7-f4e5-4a41-8003-ed99b57a2854.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_726fbe72-065c-48da-ba43-91140cb47a4e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_727349f2-4730-45f6-99fe-8cf1ae1f2004.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_727d5520-8fc9-4c41-b112-d6f0c3ab987b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7289ec7c-0566-4b9b-b6c0-a27e5b8e12ef.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_729b84ed-b180-4e0c-844d-9aec4c661f26.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72a0a65b-0e45-4910-82bd-e21c617ec626.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72a460dd-9a5d-40a8-b582-fab676d4774e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72a71561-b8bd-4fb9-9edf-1cdfdbba767a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72abc51b-2461-43bb-b131-4913d96d2c3b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72afc623-7415-4b8b-9696-36e814f30fee.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72b95c95-1a95-437c-9d52-86b53461b304.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72bf1cb5-9f60-40db-9666-470d6d02f02c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72cf4a5e-3452-4d01-8664-51c7985cf6e5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72e01cb0-16aa-4080-a7c9-5ab830a88f1d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72ec929d-e3d5-4fe9-b132-a7c2b68ae9bf.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72f39ecf-a790-4477-8630-deaaf805c30e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72f430d7-bae5-455a-8d5e-2aaa1a8a3629.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72f764de-abb8-423a-96ce-47c139bae3b8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_72f8bc7e-5508-46bb-b99d-13970ba433f5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_730067d1-b5c3-4374-92ae-9455d83d1d95.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_731c9e3c-2701-452f-bc72-9e0f9747161a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7330d2aa-dd13-4537-bb93-6ebda521caf9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7330dd4d-3edf-43b4-a703-4d077c573fe9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73355692-2d70-414e-a51e-935a21a45f43.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_733597ed-27e5-4ada-996c-76b005416fbb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_733b088c-6524-47a6-9536-6683619830c0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_733d396f-99e4-46d6-bbfa-a8655bf2989a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_735894e0-26b1-46cb-97c8-d5f649cb9ce6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7367e32f-3e62-4ea3-9ef0-fae7bcf2b660.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7372d65a-1fb3-4c3b-8010-8fb45c37b5b5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73751288-905b-49e0-8803-4207f85e87de.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_737f842e-f548-4e5d-b970-c1193ab2a255.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_738dc3d2-0455-4638-9193-21be56a7a964.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_739729ff-c52d-4f0f-aaa4-232fe360c287.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73a4c167-1e50-4884-be68-70f3cd9ea1d8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73a695ef-7afd-49ae-b37e-6deeb934906f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73cbea4e-1884-4294-ba75-e2de6a8db118.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73d15d3f-7490-4072-a2ef-b0bd7c547ed2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73d70382-92f6-4a5c-bf50-7f0b1e751ead.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73dfc84e-8f4d-4589-ad3d-2238d2895a4e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73e00e8d-95a9-4c96-828f-3eb4c0f58ed0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73f27939-75dd-44b7-a4cf-e0b2c9e8963d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73f46c0e-008d-4f14-a2e1-0b30bd49547a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_73fc958c-2f7a-4f0c-9a8f-6b39f6746d53.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74048b34-b37a-46c1-bd4c-ccd169c37784.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7410d015-7e98-40f9-9659-5f88559a2412.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_741b955b-34a0-4ef4-b3cf-5091ad0e205f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7427c5d6-acfd-4f9d-8fa2-ff31f7b390c6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_742c7b01-2dc9-412a-9a4a-6e457dd963e7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74330a38-1d0f-4486-af7d-3c00fc52d296.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_743f3740-8385-4c7c-8ae6-a8230657572f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_746aded4-a8b9-485a-a7ea-c1d7fb7f8188.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_746e5865-3af5-4a98-919e-3d5513a093f6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74701beb-2338-45e8-b5c3-87a1f9fed91a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74733c0f-8d98-4ea0-8393-00576b4dfea9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74797c09-59db-41b1-9efc-cc0788c4eb63.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7496b261-7505-4bb2-8120-7ae04c8f2235.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74ac38d7-1c1d-4d7a-994f-60cb0c747fe5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74aec854-7f2d-4521-b331-9abee2be09f8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74b3f1d5-c885-4162-897b-51d563d83f88.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74c5f361-35bb-4fbf-aeb6-7607f64e7880.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74cd8727-b231-4dfd-87e2-a0c14f4bbb6a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74d00b7b-3e72-4237-b53f-6a002fb2d0f5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74e87b0c-7662-4f68-a14d-48d045518d9a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_74f2b3ee-0705-4368-a1d5-2a4dd2b7806e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_751cf553-f98f-48d1-9d95-9ababea31b65.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_754f4e01-2ca8-4e6c-adb3-6cf6ae2bfc44.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_755e779e-454d-4125-bc14-4c5211970100.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_756d07a5-6a2e-4192-b17d-5d7923cd8de3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_75710f21-ccbf-4c07-b71f-330e836121af.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_757a68ce-d57f-4cfa-b321-101ddf76d350.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_757c5527-3f9e-439b-8629-adab814d7534.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_757f568f-f142-4b8a-87f3-ec9b5abfc11d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7587c4ce-f6f7-45bc-abb8-e351897911c9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7591d42a-0e26-4c0d-8734-a842295b0d6b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_75afea9e-cd9a-497e-bcb5-48fa6b1ad731.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_75b49a3a-74a0-4cae-a9ba-de8062658553.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_75bbed81-c05e-4494-aef2-7ec567b5a4a8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_75bc2c77-3b5a-465a-9df7-57b7ebe5bcf2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_75e439f5-54c2-4f63-8958-2ae83a056ffb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_75eb8512-4a83-4a67-9362-9617a85626d9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_760194db-a651-4a06-b7b8-bffd126364cf.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7602a569-8fa3-4c8f-b88a-8fac85100827.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76140f83-58bc-4b6f-927d-a0009cda9580.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76183e29-22c1-4d51-aafa-6b96e93b3aa2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7627a810-c1bf-4bee-8fb9-727cf05f22d8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7629dc6f-c310-4334-97b8-dbf99060b977.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_763211b2-17c0-4fa1-8d87-ad9f50459299.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7633c8ab-7962-49b8-b68e-9cc843ce2d9f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7667763a-3a74-4a29-b5f3-67b626922e05.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7668e116-b279-4ee0-90f6-dff5be2df938.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_766d4ba6-5864-4386-ac70-34362252a09c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7675019b-522c-42ea-867c-f3ff0bfc3db6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7675e6c3-aee2-4885-aee7-ca762fc93531.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_767a8781-49e2-4868-a136-be5c0b2adeda.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_768101c4-891c-4034-afa0-f15e26ac5300.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7696efff-2d94-4a38-a5f9-7f4ad6f6d664.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76a38332-7323-492b-9740-bf3f1e6dbf19.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76b0a05f-c35b-4e18-840c-f34023b001de.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76b12325-ec32-49c2-8422-d2bedea54454.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76ba0eb3-06fd-4cb9-a88d-39caa24039ab.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76c85763-b42c-48ca-8b31-c63c7de2a904.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76d179f7-892c-4cb7-a073-98364b42ac7b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76f0dea9-2043-4984-b515-7a0d03d31035.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76f5dce1-ceea-4862-bc36-856026514c88.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_76f80730-d0fd-4d23-ac53-f9912ff95bc6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7710a9b1-da6c-44ca-be93-aa2ad78a0b09.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7714f05e-ec57-465a-8891-392a2044052a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_772770b9-14fd-4747-b171-bb82bbca10da.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7733cb7f-748d-4240-a0b3-2be502f0721e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7734d174-29f5-4612-8fc7-745b88796433.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_773bd5fe-43e8-41f9-8303-d80bb4e55018.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77406aa9-2a05-47cf-812f-ea2064527492.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_774e236d-23d5-40b7-9b5a-63b48433d323.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77536582-b6e5-4c07-99b4-da08e9824aa9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77609bf9-eddb-46b3-9043-238b06bdcc06.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77676b62-fd2f-428d-9e10-2e5505d0da99.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77694703-2da3-4642-a863-9a888e5d8923.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_777fff41-135f-4e1f-a4de-05b92f9b641d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77800031-0bbe-40e2-add3-19ea8b2ac6ff.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7789dcaa-f298-4724-a0ae-4f9c99241d39.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7792ff31-b93b-431d-a249-4b034c0ffcfb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_779c6a72-6813-4254-8c55-7b0937eeebde.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77a73c51-b98b-4bf2-b540-0a0bd99e5b0d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77afe63c-2bb9-49c9-b17c-ce000ffc52df.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77b10e13-74b7-435c-ab67-854ad713af63.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77c210b2-0ec3-4506-9597-48cbbf52f88f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_77f4b676-9d1f-49d4-b694-49f2edb225bd.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7805133c-4648-416b-b4a5-8cd36f10a117.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78112c87-6a18-4ed5-9955-7cef348f8139.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78163a39-fd74-4dbb-b167-55af7077e37b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_782c0d52-1461-4ae6-9772-954fbc000bb0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_783fca32-58a9-4b49-a766-4ebe6cacf647.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78455340-6755-475d-8267-b4fe506c735a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_7852e1ec-f522-48d0-893b-6f2f3b8c2994.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_785a6c91-976e-4a18-983f-66304e2fabf5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_787b56ca-f66a-4050-8823-91a009934830.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_788e369e-e253-485c-9e88-97560cd7d001.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_789d0ab0-077a-4da9-8f51-b964fbe4a2a4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78b063b2-213d-491e-9e3e-76da57f2a354.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78b31a95-ebe2-4e16-b492-0b7a1a3ede35.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78be0aca-207b-4a42-8c7d-de4ed3e8b5b7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78bf4dd5-0b57-463a-a893-ab67e8fbbf7b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78c1fbe5-0d8a-4747-b238-bdb66e3fceb2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78c1ff2f-f003-46a5-8b43-36aabca302c3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78d26707-212b-4fc6-b718-8cf3baa1f051.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_78f09849-4d67-4a69-906b-c6dd5cb22892.npy,0,Healthy
